id,type,name,category,latitude,longitude
4363241844,node,Arret Sacre coeur - BEM,bus_stop,14.7156395,-17.4663872
4363241845,node,（名称不明）,bus_stop,14.7156545,-17.4830728
4363241846,node,（名称不明）,bus_stop,14.7157229,-17.4460939
4363241847,node,（名称不明）,bus_stop,14.71573,-17.4597468
4363241848,node,（名称不明）,bus_stop,14.7159191,-17.4704548
4363241849,node,（名称不明）,bus_stop,14.7160514,-17.4700585
4363241850,node,（名称不明）,bus_stop,14.7162015,-17.4461722
4363241851,node,Arret sacré coeur - BEM,bus_stop,14.7163545,-17.4663856
4363241852,node,（名称不明）,bus_stop,14.7165293,-17.4560585
4363241853,node,Arret College sacre coeur,bus_stop,14.7167429,-17.4640648
4363241854,node,（名称不明）,bus_stop,14.7168467,-17.4557191
